population in sample
0	0	1

generation in sample
0.0	5420.0	5420.0

expected_linearlized_fst_array
0.0	0.45166666666666666	0.5348333333333334	0.45166666666666666	0.0	0.08316666666666667	0.5348333333333334	0.08316666666666667	0.0	

mean_pi_array
0.8148801470706964	0.8117199473684336	0.8103088947368552

median_pi_array
0.8151139393939288	0.8086105263157983	0.8031842105263267

std_pi_array
0.10762431825916825	0.11250271714095171	0.11673861727518227

mean_linearlized_fst_array
0.0	0.5598117721372441	0.6643861438459107	0.5598117721372441	0.0	0.10055011712968816	0.6643861438459107	0.10055011712968816	0.0

median_linearlized_fst_array
0.0	0.5473042641945377	0.6513865565692274	0.5473042641945377	0.0	0.09219854534665296	0.6513865565692274	0.09219854534665296	0.0

std_linearlized_fst_array
0.0	0.11029988104108387	0.12901952768782757	0.11029988104108387	0.0	0.04902258399852032	0.12901952768782757	0.04902258399852032	0.0

linearlized_fst_array		pi_array
0.0	0.5832085803766026	0.6405900951135188	0.5832085803766026	0.0	0.12944634201764074	0.6405900951135188	0.12944634201764074	0.0	0.9441193939393824	0.7796105263158076	0.7720789473684412
0.0	0.6440142094810986	0.8390769834112426	0.6440142094810986	0.0	0.09217994963584582	0.8390769834112426	0.09217994963584582	0.0	0.7590789898989776	0.8879736842105417	0.735989473684231
0.0	0.50821846650165	0.5524654598583791	0.50821846650165	0.0	0.044937082363707546	0.5524654598583791	0.044937082363707546	0.0	0.8276511111111038	1.0157157894737086	1.0266368421052756
0.0	0.5849282456424626	0.7086170033706983	0.5849282456424626	0.0	0.09476086540297997	0.7086170033706983	0.09476086540297997	0.0	0.7620256565656438	0.7193789473684374	0.6550947368421274
0.0	0.7641216533660797	0.7781618971629186	0.7641216533660797	0.0	0.060057679990517934	0.7781618971629186	0.060057679990517934	0.0	0.6406175757575662	0.6786315789473857	0.792278947368439
0.0	0.4723418742830852	0.6426990503856344	0.4723418742830852	0.0	0.1348301905666662	0.6426990503856344	0.1348301905666662	0.0	0.8662795959595823	0.8599105263158086	0.7184842105263247
0.0	0.6216595069832295	0.8059774858984445	0.6216595069832295	0.0	0.07863630484454773	0.8059774858984445	0.07863630484454773	0.0	0.737096565656558	0.7859210526315836	0.6789842105263272
0.0	0.4538301566950426	0.6105675547575752	0.4538301566950426	0.0	0.10194083313955922	0.6105675547575752	0.10194083313955922	0.0	0.8496844444444379	0.9001210526315934	0.8880421052631771
0.0	0.41310009242411233	0.5161078564609268	0.41310009242411233	0.0	0.08098425689315655	0.5161078564609268	0.08098425689315655	0.0	0.8750258585858428	0.7225368421052836	0.750121052631591
0.0	0.7005667834137769	0.8663002260377127	0.7005667834137769	0.0	0.08936534487249372	0.8663002260377127	0.08936534487249372	0.0	0.7123254545454398	0.933510526315802	0.8033631578947398
